Fecha;Departamento;Municipio;Día;Hora;Barrio;MES;Zona;Clase de sitio;Arma empleada;Móvil Victima;MOVIL_AGRESOR;Edad;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;GENERO;DESCRIPCION_CONDUCTA;Cantidad
24/05/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Martes;19:26:00;LA VALVANERA E-19;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Martes;4:36:00;CARVAJAL E-10;may.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);Martes;17:30:00;VEREDA EL CAPRICHO;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;47;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;95001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;HUILA;LA PLATA;Martes;6:30:00;VEREDA SAN SEBASTIAN;may.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;50;UNION LIBRE;COLOMBIA;AMA DE CASA;-;PRIMARIA;41396000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;MAGDALENA;SANTA MARTA (CT);Martes;18:00:00;ALTOS DE BAHIA CONCHA;may.;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;6;SOLTERO;VENEZUELA;DESEMPLEADO;-;NO REPORTADO;47001000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;MAGDALENA;SANTA MARTA (CT);Martes;18:00:00;ALTOS DE BAHIA CONCHA;may.;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;8;SOLTERO;VENEZUELA;DESEMPLEADO;-;NO REPORTADO;47001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;MAGDALENA;SANTA MARTA (CT);Martes;18:00:00;ALTOS DE BAHIA CONCHA;may.;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;UNION LIBRE;VENEZUELA;DESEMPLEADO;-;NO REPORTADO;47001000;FEMENINO;ARTÍCULO 104A. FEMINICIDIO;1
24/05/2022;MAGDALENA;SANTA MARTA (CT);Martes;8:10:00;PRADITO;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;30;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;47001000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;SUCRE;COROZAL;Martes;19:15:00;LAS BRISAS;may.;URBANA;CANCHA DE FUTBOL;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;20;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70215000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;TOLIMA;CHAPARRAL;Martes;15:40:00;VRDA. CALARMA;may.;RURAL;RIVERAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;16;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;73168000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;TOLIMA;CHAPARRAL;Martes;15:40:00;VRDA. CALARMA;may.;RURAL;RIVERAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;23;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73168000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;TOLIMA;CHAPARRAL;Martes;15:40:00;VRDA. CALARMA;may.;RURAL;RIVERAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;39;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73168000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;TOLIMA;CHAPARRAL;Martes;15:40:00;VRDA. CALARMA;may.;RURAL;RIVERAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;51;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73168000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;VALLE;CALI (CT);Martes;23:50:00;ALFONSO LOPEZ I E7;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO MOTOCICLETA;21;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;VALLE;CALI (CT);Martes;13:40:00;EL INGENIO E17;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;58;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
24/05/2022;VALLE;EL CERRITO;Martes;17:00:00;VIA PALMASECA - ROZO - CERRITO;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;35;SOLTERO;VENEZUELA;DELINCUENCIA;-;SECUNDARIA;76248000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ANTIOQUIA;BELLO;Miércoles;9:00:00;LA ALDEA;may.;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;ARMA DE FUEGO;PASAJERO BUS;PASAJERO BUS;36;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;5088000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ANTIOQUIA;NECOCLÍ;Miércoles;10:00:00;CGTO. EL MELLITO;may.;RURAL;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;UNION LIBRE;COLOMBIA;AMA DE CASA;-;PRIMARIA;5490000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ANTIOQUIA;SANTA ROSA DE OSOS;Miércoles;12:45:00;GIMANI TUBERIAS;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5686000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ANTIOQUIA;SONSON;Miércoles;19:40:00;SANTO TOMAS;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SUPERIOR;5756000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ARAUCA;ARAUQUITA;Miércoles;12:00:00;20 DE JULIO;may.;URBANA;SALON COMUNAL;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81065000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ARAUCA;SARAVENA;Miércoles;21:05:00;EL PRADO;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;ATLÁNTICO;BARRANQUILLA (CT);Miércoles;6:37:00;LAS MALVINAS;may.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;31;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;FEMENINO;ARTÍCULO 104A. FEMINICIDIO;1
25/05/2022;ATLÁNTICO;MALAMBO;Miércoles;9:00:00;SAN JOSE;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;UNION LIBRE;COLOMBIA;AMA DE CASA;-;SECUNDARIA;8433000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;BOLÍVAR;CARTAGENA (CT);Miércoles;12:40:00;LA BOQUILLA;may.;URBANA;RESTAURANTES;ARMA DE FUEGO;A PIE;A PIE;52;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;BOLÍVAR;CARTAGENA (CT);Miércoles;13:10:00;DANIEL LEMAITRE;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;35;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;BOLÍVAR;MAGANGUÉ;Miércoles;0:45:00;SECTOR PRADO;may.;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;42;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13430000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;BOLÍVAR;SAN MARTÍN DE LOBA;Miércoles;16:00:00;CORREG. EL VARAL;may.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;33;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;13667000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;BOLÍVAR;SANTA ROSA DEL SUR;Miércoles;0:00:00;CGTO. LOS CANELOS;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;13688000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;CAUCA;FLORENCIA;Miércoles;17:00:00;VDA HATO VIEJO;may.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;54;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19290000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;CAUCA;VILLA RICA;Miércoles;19:00:00;VDA CACHIMBALITO;may.;RURAL;CARRETERA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;SOLTERO;VENEZUELA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19845000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;CÓRDOBA;PLANETA RICA;Miércoles;13:45:00;VEREDA PLANETICA;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;23555000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;GUAJIRA;MAICAO;Miércoles;21:45:00;MAJUPAY;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;26;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;44430000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;HUILA;NEIVA (CT);Miércoles;19:45:00;SAN JORGE;may.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;PASAJERO MOTOCICLETA;59;CASADO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;41001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;NORTE DE SANTANDER;CÚCUTA (CT);Miércoles;19:00:00;URBANIZACION CIUDADELA EL RODEO;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;-;-;NO REPORTA;-;-;54001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;NORTE DE SANTANDER;CÚCUTA (CT);Miércoles;17:25:00;BARRIO CUBEROS NIÑO;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;DELINCUENCIA;-;NO REPORTADO;54001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;NORTE DE SANTANDER;CÚCUTA (CT);Miércoles;16:25:00;BARRIO CUBEROS NIÑO;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;DELINCUENCIA;-;SECUNDARIA;54001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;RISARALDA;PEREIRA (CT);Miércoles;22:30:00;JESUS SALAZAR LONDONO;may.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;42;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;66001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;SANTANDER;BARRANCABERMEJA;Miércoles;12:55:00;VILLARELIS II;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;68081000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;SANTANDER;RIONEGRO;Miércoles;17:30:00;VRDA  SAN RAFAEL;may.;RURAL;POTREROS;ARMA DE FUEGO;A PIE;A PIE;-;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;-;68615000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;TOLIMA;PALOCABILDO;Miércoles;3:15:00;GUALY;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;39;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;VALLE;CALI (CT);Miércoles;6:30:00;ALFONSO LOPEZ I E7;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;50;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;VALLE;CALI (CT);Miércoles;21:40:00;V. MERCEDES I - V. LUZ- LAS GARZAS E21;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;VALLE;CALI (CT);Miércoles;20:26:00;JOSE M. MARROQUIN II E14;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
25/05/2022;VALLE;PRADERA;Miércoles;6:45:00;VIA PRADERA CANDELARIA;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;32;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76563000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ANTIOQUIA;BARBOSA;Jueves;7:50:00;VDA. POPALITO;may.;RURAL;RIOS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5079000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ANTIOQUIA;CAUCASIA;Jueves;20:30:00;SAN MIGUEL;may.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO SALUD;-;TECNICO;5154000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ANTIOQUIA;EL BAGRE;Jueves;9:30:00;PUERTO LOPEZ;may.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;23;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5250000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ANTIOQUIA;MEDELLÍN (CT);Jueves;1:20:00;SAN JAVIER 1 C-13;may.;URBANA;DISCOTECAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;30;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;5001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ANTIOQUIA;PUERTO NARE;Jueves;0:00:00;CGTO. LA SIERRA;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;70;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5585000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ANTIOQUIA;VENECIA;Jueves;19:10:00;LA ARABIA;may.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5861000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ARAUCA;SARAVENA;Jueves;15:30:00;VEREDA CHARO CENTRO;may.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;50;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ATLÁNTICO;BARRANQUILLA (CT);Jueves;17:40:00;EL BOSQUE;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;71;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ATLÁNTICO;BARRANQUILLA (CT);Jueves;13:55:00;LOS OLIVOS II;may.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;50;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;ATLÁNTICO;SOLEDAD;Jueves;11:55:00;LA MARIA;may.;URBANA;TALLERES;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;30;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8758000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;BOLÍVAR;SANTA ROSA DEL SUR;Jueves;22:30:00;CGTO. SAN PEDRO FRIO;may.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;13688000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Jueves;4:10:00;LA ESTANZUELA E-14;may.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Jueves;18:58:00;SAN BERNARDO E-15;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;CUNDINAMARCA;GACHANCIPÁ;Jueves;22:47:00;CENTRO;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;25295000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;GUAJIRA;RIOHACHA (CT);Jueves;22:20:00;31 DE OCTUBRE;may.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;44001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;NARIÑO;PASTO (CT);Jueves;9:20:00;NIZA II;may.;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;52001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;NORTE DE SANTANDER;CÚCUTA (CT);Jueves;5:47:00;BARRIO CERRO  PASTEL;may.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;SOLTERO;-;DESEMPLEADO;-;NO REPORTADO;54001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;RISARALDA;PEREIRA (CT);Jueves;6:15:00;ESTACION VILLEGAS;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;41;CASADO;COLOMBIA;EMPLEADO PARTICULAR;NO REPORTADA;SECUNDARIA;66001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;RISARALDA;PEREIRA (CT);Jueves;20:43:00;PARQUE GUADALUPE ZAPATA;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;66001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;SANTANDER;BOLÍVAR;Jueves;16:00:00;VRDA  LA TROCHA;may.;URBANA;ZONA SELVÁTICA;ARMA DE FUEGO;A PIE;A PIE;42;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;68101000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;SUCRE;SINCELEJO (CT);Jueves;9:48:00;CIELO AZUL;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;30;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;TOLIMA;IBAGUÉ (CT);Jueves;13:54:00;EL ARADO (Comuna 11);may.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;73001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;VALLE;CALI (CT);Jueves;19:10:00;EL RETIRO E15;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;VALLE;JAMUNDÍ;Jueves;20:50:00;PRIMERO DE MAYO E24;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;44;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76364000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
26/05/2022;VALLE;JAMUNDÍ;Jueves;19:50:00;PORTAL DE JAMUNDI E24;may.;URBANA;INTERIOR VEHICULO PARTICULAR;ARMA DE FUEGO;PASAJERO VEHICULO;PASAJERO MOTOCICLETA;4;SOLTERO;COLOMBIA;ESTUDIANTE;-;PRIMARIA;76364000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;BARBOSA;Viernes;10:30:00;VDA. LAJAS;may.;RURAL;RIOS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5079000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;FREDONIA;Viernes;21:40:00;LOS CUYOS;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;23;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;5282000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;MEDELLÍN (CT);Viernes;10:00:00;EL SOCORRO C-13;may.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;20;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;5001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;MEDELLÍN (CT);Viernes;23:00:00;ESTACION VILLA C-10;may.;URBANA;PARQUEADERO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;UNION LIBRE;VENEZUELA;INDEPENDIENTE;-;SECUNDARIA;5001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;MEDELLÍN (CT);Viernes;1:00:00;CUCARACHO C-7;may.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;28;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SUPERIOR;5001000;FEMENINO;ARTÍCULO 104A. FEMINICIDIO;1
27/05/2022;ANTIOQUIA;SANTA ROSA DE OSOS;Viernes;9:50:00;SAN JUAN;may.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;53;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5686000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;TURBO;Viernes;6:30:00;CGTO. EL TRES;may.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;20;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5837000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ANTIOQUIA;YARUMAL;Viernes;21:35:00;LA INMACULADA 1;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5887000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ATLÁNTICO;BARRANQUILLA (CT);Viernes;21:40:00;LA PRADERA;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;46;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;ATLÁNTICO;TUBARÁ;Viernes;10:00:00;ZONA RURAL;may.;RURAL;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;27;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;8832000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
27/05/2022;CAUCA;CALOTO;Viernes;10:30:00;LA UNION;may.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;41;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19142000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
